路口名稱,方向,標誌型式,標誌內容,附牌,座標X-TWD97,座標Y-TWD97,經度座標X-WGS84,緯度座標Y-WGS84
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300582.8,2769753.58,121.5012557,25.03505158
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300389.84,2769754.35,121.4993436,25.03506497
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300405.61,2769775.97,121.4995007,25.03525962
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300381.83,2769796.64,121.4992657,25.03544697
北市萬華區西園路一段220號,往北,禁止,17禁止右轉,,300570.66,2769775.1,121.5011362,25.03524624
北市萬華區西園路一段220號,往北,禁止,17禁止右轉,,300356.27,2769780.78,121.499012,25.03530463
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300356.15,2769777.54,121.4990106,25.03527543
北市萬華區西園路一段220號,往北,禁止,18禁止左轉,,300725.07,2769755.19,121.5026655,25.03506132
中華路二段13號,往北,禁止,18禁止左轉,,300808.54,2769746.77,121.5034924,25.03498252
中華路二段13號,往北,禁止,17禁止右轉,,300808.61,2769746.84,121.503493,25.03498312
中華路二段13號,往北,禁止,18禁止左轉,,300776.38,2769767.64,121.5031744,25.03517203
中華路二段13號,往北,禁止,18禁止左轉,,300986.07,2769555.3,121.5052445,25.03324794
北市萬華區和平西路二段147號,往北,禁止,01禁止任何車輛進入,CD,300997.74,2769597.86,121.5053617,25.03363183
北市萬華區和平西路二段147號,往北,禁止,18禁止左轉,,301002.07,2769563.92,121.5054034,25.03332525
北市萬華區和平西路二段147號,往北,禁止,17禁止右轉,,301175.56,2769408.62,121.5071167,25.03191737
北市萬華區和平西路二段147號,往北,禁止,18禁止左轉,,300999.37,2769597.33,121.5053778,25.03362696
北市萬華區和平西路二段147號,往北,禁止,22禁止迴車,,301255.84,2769330.46,121.5079093,25.03120894
北市萬華區和平西路二段147號,往北,禁止,17禁止右轉,,301004.91,2769566.9,121.5054316,25.03335201
北市萬華區和平西路二段147號,往北,禁止,22禁止迴車,,301233.16,2769351.37,121.5076853,25.0313985
北市萬華區和平西路二段147號,往北,禁止,18禁止左轉,,301173,2769405.79,121.5070912,25.03189185
北市中正區植物園,往北,禁止,22禁止迴車,,301372.56,2769268.7,121.5090636,25.03064749
北市中正區植物園,往北,禁止,18禁止左轉,,301416.45,2769238.41,121.5094973,25.03037253
北市中正區植物園,往北,禁止,17禁止右轉,,301373.24,2769270.05,121.5090704,25.03065965
北市中正區和平西路二段8號,往北,禁止,17禁止右轉,,301914.26,2768942.74,121.514419,25.02768619
北市中正區泉州街71號,往北,禁止,18禁止左轉,,302061.19,2768886.63,121.5158728,25.0271746
北市中正區泉州街71號,往北,禁止,18禁止左轉,,301956.52,2768935.63,121.5148374,25.02762057
北市中正區泉州街71號,往北,禁止,17禁止右轉,,302184.11,2768879.43,121.5170905,25.02710533
北市中正區泉州街71號,往北,禁止,17禁止右轉,,301957.05,2768936.71,121.5148428,25.02763029
北市中正區泉州街71號,往北,禁止,01禁止任何車輛進入,,302170.29,2768884.49,121.5169537,25.02715151
北市中正區南昌家具街,往北,禁止,18禁止左轉,,302562.45,2768847.51,121.520838,25.02680412
北市中正區南昌家具街,往北,禁止,18禁止左轉,,302693.26,2768872.14,121.5221351,25.0270219
北市中正區南昌家具街,往北,禁止,18禁止左轉,,302605.79,2768853.2,121.5212677,25.026854
北市大安區和平東路一段17號,往北,禁止,19禁止左右轉,,302756.41,2768877.54,121.5227611,25.02706851
北市大安區和平東路一段17號,往北,禁止,04禁止大貨車及聯結車進入,,302978.96,2768836.7,121.5249647,25.026692
北市大安區和平東路一段17號,往北,禁止,18禁止左轉,,302756.42,2768874.26,121.5227611,25.02703885
北市大安區和平東路一段17號,往北,禁止,17禁止右轉,,302967.76,2768841.21,121.5248539,25.02673308
北市大安區和平東路一段17號,往北,禁止,02禁止汽車進入,,302733.46,2768897.42,121.5225345,25.02724878
北市大安區和平東路一段95號,往北,禁止,18禁止左轉,,303322.43,2768831.59,121.5283678,25.02663384
北市大安區和平東路一段95號,往北,禁止,17禁止右轉,,303175.19,2768857.83,121.5269099,25.0268759
北市大安區和平東路一段95號,往北,禁止,17禁止右轉,,303512.4,2768811.88,121.5302494,25.02644913
北市大安區和平東路一段95號,往北,禁止,18禁止左轉,,303092.15,2768851.04,121.5260868,25.0268175
北市大安區和平東路一段198號,往北,禁止,17禁止右轉,,303635.48,2768800.2,121.5314684,25.02633935
北市大安區和平東路一段198號,往北,禁止,16車道禁止進入,,303970.28,2768742.22,121.5347836,25.02580402
北市大安區和平東路一段198號,往北,禁止,04禁止大貨車及聯結車進入,,303640.69,2768784.72,121.5315195,25.02619943
北市大安區和平東路一段198號,往北,禁止,04禁止大貨車及聯結車進入,,303650.19,2768780.98,121.5316134,25.02616537
北市大安區和平東路二段40號2號,往北,禁止,18禁止左轉,,304215.88,2768731.6,121.5372167,25.02569938
北市大安區和平東路二段40號2號,往北,禁止,17禁止右轉,,304181.63,2768721.36,121.536877,25.02560813
北市大安區和平東路二段67號,往北,禁止,18禁止左轉,,304389.7,2768706.69,121.538938,25.02546821
北市大安區和平東路二段67號,往北,禁止,18禁止左轉,,304685.02,2768663.12,121.5418625,25.02506428
北市大安區復興南路二段291號5號,往北,禁止,17禁止右轉,,305167.29,2768614.66,121.5466391,25.02460931
北市大安區復興南路二段291號5號,往北,禁止,17禁止右轉,,304892.64,2768626.22,121.5439182,25.02472361
北市大安區復興南路二段291號5號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,305178.42,2768607.98,121.546749,25.02454855
北市大安區復興南路二段291號5號,往北,禁止,01禁止任何車輛進入,,304904.04,2768655.91,121.5440324,25.02499128
北市大安區和平東路三段13號,往北,禁止,18禁止左轉,,305176.69,2768632.2,121.5467329,25.02476729
北市大安區和平東路三段70號,往北,禁止,22禁止迴車,,305710.75,2768590.85,121.5520229,25.02437442
北市大安區和平東路三段70號,往北,禁止,18禁止左轉,,305773.89,2768560.92,121.5526473,25.02410188
北市大安區和平東路三段70號,往北,禁止,17禁止右轉,,305542.58,2768589.76,121.5503566,25.02437077
北市大安區和平東路三段294號,往北,禁止,17禁止右轉,,306193.59,2768130.96,121.5567883,25.02020477
北市大安區和平東路三段410號麟光,往北,禁止,18禁止左轉,,306449.85,2767900.88,121.559318,25.01811806
北市大安區和平東路三段410號麟光,往北,禁止,18禁止左轉,,306539.83,2767774.85,121.5602043,25.01697695
北市大安區和平東路三段410號麟光,往北,禁止,18禁止左轉,,306420.15,2767939.98,121.5590253,25.01847214
北市士林區士東國小,往北,禁止,17禁止右轉,,303043.39,2778251.33,121.5259659,25.11168428
北市士林區士東國小,往北,禁止,18禁止左轉,,302974.85,2777941.04,121.5252744,25.10888544
北市士林區士東國小,往北,禁止,18禁止左轉,,303038.91,2778252.8,121.5259216,25.11169766
北市中山區中山北路三段181號,往北,禁止,22禁止迴車,,302814.17,2773730.45,121.5235195,25.07087826
北市中山區中山北路三段181號,往北,禁止,22禁止迴車,,302814.31,2773730.85,121.5235208,25.07088191
北市中山區玉門街1號水晶情人橋,往北,禁止,16車道禁止進入,,302809.26,2773703.22,121.5234698,25.07063258
北市中山區玉門街1號水晶情人橋,往北,禁止,17禁止右轉,,302770.7,2773516.48,121.5230804,25.0689481
北市中山區中山北路二段130號,往北,禁止,17禁止右轉,,302732.85,2772725.78,121.5226749,25.06181098
北市中山區中山北路二段66號,往北,禁止,17禁止右轉,,302729.7,2772154.44,121.5226219,25.05665309
北市中山區中山北路二段66號,往北,禁止,01禁止任何車輛進入,,302722.64,2772057.94,121.5225481,25.05578217
北市中山區中山北路一段103號,往北,禁止,01禁止任何車輛進入,,302707.26,2771527.69,121.5223755,25.05099565
北市中山區市民大道一段256號,往北,禁止,19禁止左右轉,,302550.08,2771223.18,121.520806,25.04825198
北市中山區市民大道一段256號,往北,禁止,19禁止左右轉,,302534.21,2771177.9,121.5206471,25.04784375
北市中山區市民大道一段256號,往北,禁止,19禁止左右轉,,302553.33,2771222.18,121.5208382,25.04824287
北市中山區市民大道一段256號,往北,禁止,19禁止左右轉,,302526.09,2771180.29,121.5205666,25.04786562
北市中山區市民大道一段256號,往北,禁止,17禁止右轉,,302518.06,2771119.63,121.5204848,25.04731827
北市中山區市民大道一段256號,往北,禁止,18禁止左轉,,302538.15,2771227.71,121.520688,25.04829329
北市中山區市民大道一段256號,往北,禁止,01禁止任何車輛進入,,302470.05,2771112.38,121.5200087,25.04725448
北市中山區市民大道一段256號,往北,禁止,19禁止左右轉,,302503.49,2771126.57,121.5203407,25.04738145
北市中正區中山北路一段40號,往北,禁止,17禁止右轉,,302528.81,2771106.48,121.5205908,25.0471992
北市中正區中山北路一段40號,往北,禁止,19禁止左右轉,,302495.61,2771080.78,121.5202609,25.04696835
北市中正區中山北路一段40號,往北,禁止,17禁止右轉,,302409.53,2770908.46,121.5194012,25.04541559
北市中正區中山北路一段40號,往北,禁止,17禁止右轉,,302428.52,2770969.09,121.5195917,25.04596234
北市中正區中山北路一段40號,往北,禁止,18禁止左轉,,302394.04,2770823.57,121.5192445,25.04464979
北市中正區中山北路一段40號,往北,禁止,18禁止左轉,,302422.94,2770905.82,121.519534,25.04539129
北市中正區中山北路一段40號,往北,禁止,18禁止左轉,,302451.55,2770962.45,121.5198196,25.04590159
北市中正區中山北路二段147號,往北,禁止,22禁止迴車,,302359.88,2770692.93,121.518901,25.04347157
北市中正區中山北路二段147號,往北,禁止,18禁止左轉,,302396.84,2770795.49,121.5192711,25.0443962
北市中正區中山北路二段147號,往北,禁止,18禁止左轉,,302321.49,2770505.58,121.5185134,25.04178146
北市中正區中山北路二段147號,往北,禁止,17禁止右轉,,302275.4,2770420.07,121.5180534,25.04101112
北市中正區中山北路二段147號,往北,禁止,18禁止左轉,,302360.56,2770657.27,121.5189064,25.04314959
北市中正區醫學人文館,往北,禁止,03禁止機踏車進入,,302227.6,2770123.61,121.5175685,25.0383363
北市中正區醫學人文館,往北,禁止,03禁止機踏車進入,,302240.91,2770257.74,121.5177055,25.03954676
北市中正區景福門,往北,禁止,22禁止迴車,,302212.9,2770087.04,121.5174215,25.03800662
北市中正區景福門,往北,禁止,17禁止右轉,,302135.26,2769765.43,121.5166399,25.03510585
北市中正區羅斯福路一段2號,往北,禁止,18禁止左轉,,302178.45,2769688.16,121.517065,25.0344068
北市中正區羅斯福路一段2號,往北,禁止,18禁止左轉,,302281.88,2769535.61,121.5180841,25.03302596
北市中正區林森南路141號,往北,禁止,17禁止右轉,,302436.28,2769334.67,121.5196064,25.03120651
北市中正區林森南路141號,往北,禁止,17禁止右轉,,302496.86,2769243.1,121.5202032,25.03037778
北市中正區林森南路141號,往北,禁止,18禁止左轉,,302290.78,2769513.79,121.5181714,25.03282872
北市中正區林森南路141號,往北,禁止,18禁止左轉,,302382.33,2769390.85,121.519074,25.03171566
北市中正區林森南路141號,往北,禁止,01禁止任何車輛進入,,302305.26,2769547.5,121.5183163,25.0331325
北市中正區林森南路141號,往北,禁止,01禁止任何車輛進入,,302310.02,2769542.94,121.5183632,25.03309119
北市中正區林森南路141號,往北,禁止,01禁止任何車輛進入,,302363.89,2769363.73,121.5188903,25.03147141
北市中正區林森南路141號,往北,禁止,18禁止左轉,,302393.63,2769374.34,121.5191853,25.03156619
北市中正區林森南路141號,往北,禁止,18禁止左轉,,302514.51,2769192.29,121.5203762,25.02991845
北市中正區林森南路141號,往北,禁止,17禁止右轉,,302296.18,2769516.78,121.5182251,25.03285545
北市中正區林森南路141號,往北,禁止,17禁止右轉,,302389.85,2769371.64,121.5191478,25.03154189
北市中正區林森南路141號,往北,禁止,03禁止機踏車進入,,302492.35,2769254.93,121.5201589,25.03048471
北市中正區潮州街1號,往北,禁止,17禁止右轉,,302557.17,2769091.14,121.5207951,25.02900382
北市中正區潮州街1號,往北,禁止,18禁止左轉,,302622.44,2769031.96,121.5214396,25.02846728
北市中正區潮州街1號,往北,禁止,18禁止左轉,,302531.44,2769157.08,121.5205426,25.02959997
北市中正區潮州街1號,往北,禁止,01禁止任何車輛進入,,302542.17,2769185.56,121.5206501,25.02985668
北市中正區潮州街1號,往北,禁止,18禁止左轉,,302706.4,2768907.09,121.5222667,25.02733701
北市中正區潮州街1號,往北,禁止,18禁止左轉,,302656.78,2768983.31,121.521778,25.02802685
北市大安區和平東路一段15號號 之 2,往北,禁止,18禁止左轉,,302747.44,2768840.26,121.5226708,25.02673227
北市大安區和平東路一段15號號 之 2,往北,禁止,03禁止機踏車進入,,302823.39,2768731.53,121.5234192,25.02574796
北市大安區和平東路一段15號號 之 2,往北,禁止,18禁止左轉,,302743.99,2768857.35,121.5226373,25.0268866
北市大安區和平東路一段15號號 之 2,往北,禁止,01禁止任何車輛進入,,302742.4,2768813.32,121.5226199,25.02648923
北市大安區和平東路一段15號號 之 2,往北,禁止,03禁止機踏車進入,,302823.52,2768731.93,121.5234205,25.02575161
北市大安區和平東路一段15號號 之 2,往北,禁止,17禁止右轉,,302824.73,2768733.28,121.5234326,25.02576376
北市大安區和平東路一段15號號 之 2,往北,禁止,17禁止右轉,,302838.24,2768739.66,121.5235667,25.02582087
北市大安區和平東路一段15號號 之 2,往北,禁止,02禁止汽車進入,,302732.45,2768897.17,121.5225244,25.0272465
北市大安區和平東路一段15號號 之 2,往北,禁止,18禁止左轉,,302911.74,2768564.42,121.5242882,25.02423624
北市大安區羅斯福路三段35號,往北,禁止,17禁止右轉,,303029.96,2768464.42,121.5254557,25.02332928
北市大安區羅斯福路三段35號,往北,禁止,17禁止右轉,,303125.92,2768320.05,121.526401,25.02202254
北市大安區羅斯福路三段35號,往北,禁止,18禁止左轉,,303124.89,2768340.93,121.5263916,25.02221113
北市大安區羅斯福路三段35號,往北,禁止,18禁止左轉,,303111.54,2768360.02,121.52626,25.02238391
北市大安區羅斯福路三段35號,往北,禁止,04禁止大貨車及聯結車進入,,303152.78,2768346.7,121.5266682,25.02226224
北市大安區羅斯福路三段35號,往北,禁止,18禁止左轉,,303239.68,2768235.45,121.5275248,25.0212548
北市大安區羅斯福路三段35號,往北,禁止,18禁止左轉,,303242.1,2768238.43,121.527549,25.02128157
北市大安區羅斯福路三段35號,往北,禁止,04禁止大貨車及聯結車進入,,303262.12,2768248.61,121.5277477,25.02137282
北市大安區羅斯福路三段35號,往北,禁止,17禁止右轉,,302997.12,2768509.84,121.5251321,25.02374052
北市大安區羅斯福路三段35號,往北,禁止,18禁止左轉,,303236.71,2768197.16,121.527494,25.02090925
北市中正區羅斯福路三段126-5號,往北,禁止,17禁止右轉,,303539.64,2767904.86,121.5304841,25.01825968
北市中正區羅斯福路三段126-5號,往北,禁止,19禁止左右轉,,303408.2,2768081.23,121.5291886,25.01985654
北市中正區羅斯福路三段126-5號,往北,禁止,18禁止左轉,,303256.89,2768214.72,121.5276945,25.02106701
北市中正區羅斯福路三段126-5號,往北,禁止,18禁止左轉,,303429.67,2768059.37,121.5294005,25.01965845
北市中正區羅斯福路三段126-5號,往北,禁止,18禁止左轉,,303393.53,2768093.82,121.5290438,25.01997077
北市中正區羅斯福路三段242號,往北,禁止,17禁止右轉,,303636.89,2767853.3,121.5314456,25.01779076
北市中正區羅斯福路三段242號,往北,禁止,17禁止右轉,,303744.74,2767685.93,121.5325077,25.0162759
北市中正區羅斯福路三段242號,往北,禁止,18禁止左轉,,303792.18,2767686.12,121.5329777,25.0162759
北市中正區羅斯福路三段242號,往北,禁止,04禁止大貨車及聯結車進入,,303817.17,2767601.98,121.533222,25.01551541
北市中正區羅斯福路三段242號,往北,禁止,01禁止任何車輛進入,,303629.52,2767864.86,121.5313731,25.0178954
北市中正區羅斯福路三段242號,往北,禁止,22禁止迴車,,303744.88,2767686.06,121.532509,25.01627711
北市中正區羅斯福路三段242號,往北,禁止,18禁止左轉,,303737.57,2767717.98,121.5324379,25.01656549
北市中正區羅斯福路四段74號,往北,禁止,01禁止任何車輛進入,,303990.8,2767424.62,121.5349354,25.01390805
北市中正區羅斯福路四段74號,往北,禁止,17禁止右轉,,304082.4,2767326.19,121.535839,25.01301614
北市中正區羅斯福路四段74號,往北,禁止,01禁止任何車輛進入,,304085.55,2767317.03,121.5358699,25.0129334
北市中正區羅斯福路四段74號,往北,禁止,04禁止大貨車及聯結車進入,,304154.47,2767197.49,121.536548,25.01185166
北市中正區羅斯福路四段74號,往北,禁止,17禁止右轉,,303957.86,2767461.96,121.5346104,25.01424631
北市中正區羅斯福路四段74號,往北,禁止,17禁止右轉,,304148.02,2767215.79,121.5364849,25.01201714
北市文山區羅斯福路四段200號9號,往北,禁止,04禁止大貨車及聯結車進入,,304250.33,2767016.45,121.5374906,25.01021382
北市文山區羅斯福路四段200號9號,往北,禁止,22禁止迴車,,304195.3,2767153.44,121.5369508,25.01145254
北市文山區羅斯福路四段200號9號,往北,禁止,18禁止左轉,,304318.85,2766790.15,121.5381606,25.00816832
北市文山區羅斯福路四段200號9號,往北,禁止,18禁止左轉,,304304.33,2766761.24,121.5380156,25.00790791
北市文山區師大分部,往北,禁止,17禁止右轉,,304417.91,2766491.33,121.5391302,25.00546705
北市文山區師大分部,往北,禁止,18禁止左轉,,304384.61,2766354.69,121.5387949,25.00423463
北市文山區師大分部,往北,禁止,06禁止大客車、大貨車及聯結車進入,,304341.5,2766780.87,121.5383846,25.00808378
北市文山區師大分部,往北,禁止,22禁止迴車,,304377.44,2766355.2,121.5387239,25.00423949
北市文山區師大分部,往北,禁止,18禁止左轉,,304392.83,2766431.86,121.5388794,25.00493106
北市文山區師大分部,往北,禁止,22禁止迴車,,304389.45,2766432.12,121.5388459,25.00493349
北市文山區師大分部,往北,禁止,18禁止左轉,,304339.89,2766741.56,121.5383671,25.00772889
北市文山區師大分部,往北,禁止,22禁止迴車,,304382.58,2766354.81,121.5387748,25.00423585
北市文山區師大分部,往北,禁止,04禁止大貨車及聯結車進入,,304394.87,2766431.73,121.5388995,25.00492984
北市文山區師大分部,往北,禁止,01禁止任何車輛進入,,304418.94,2766504.53,121.5391409,25.00558616
北市文山區師大分部,往北,禁止,17禁止右轉,,304394.3,2766677.15,121.5389036,25.00714551
北市文山區羅斯福路五段216-2號,往北,禁止,18禁止左轉,,304395.8,2766116.37,121.5388964,25.00208272
北市文山區羅斯福路五段216-2號,往北,禁止,04禁止大貨車及聯結車進入,,304442.71,2765941.67,121.5393542,25.00050385
北市文山區羅斯福路五段216-2號,往北,禁止,17禁止右轉,,304453.81,2765959.64,121.5394649,25.00066571
北市文山區羅斯福路五段216-2號,往北,禁止,18禁止左轉,,304400.27,2766117.87,121.5389407,25.00209611
北市文山區羅斯福路六段22號,往北,禁止,17禁止右轉,,304546.69,2765769.02,121.5403774,24.9989414
北市文山區羅斯福路六段22號,往北,禁止,18禁止左轉,,304495.16,2765863.58,121.5398707,24.99979696
北市文山區羅斯福路六段22號,往北,禁止,17禁止右轉,,304520.7,2765834.61,121.5401226,24.99953454
北市文山區羅斯福路六段22號,往北,禁止,18禁止左轉,,304472.03,2765926.69,121.539644,25.00036756
北市文山區羅斯福路六段22號,往北,禁止,17禁止右轉,,304499.98,2765836.28,121.5399174,24.99955034
北市文山區羅斯福路六段140號,往北,禁止,01禁止任何車輛進入,,304609.19,2765253.22,121.5409762,24.99428258
北市文山區羅斯福路六段140號,往北,禁止,18禁止左轉,,304630.28,2765255.84,121.5411853,24.9943054
北市文山區羅斯福路六段140號,往北,禁止,18禁止左轉,,304621.61,2765453.26,121.5411072,24.99608802
北市文山區羅斯福路六段140號,往北,禁止,18禁止左轉,,304634.53,2765338.02,121.5412306,24.99504721
北市文山區羅斯福路六段140號,往北,禁止,18禁止左轉,,304625.56,2765420.66,121.541145,24.99579358
北市文山區羅斯福路六段140號,往北,禁止,17禁止右轉,,304627.23,2765255.32,121.5411551,24.99430084
北市文山區溪口街2號,往北,禁止,01禁止任何車輛進入,,304579.78,2765006.16,121.5406752,24.99205317
北市文山區溪口街2號,往北,禁止,01禁止任何車輛進入,,304580.05,2765008.05,121.5406778,24.99207019
北市文山區溪口街2號,往北,禁止,17禁止右轉,,304555.95,2765006.34,121.5404391,24.9920556
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304472.98,2764764.19,121.5396076,24.98987249
北市文山區溪口街2號,往北,禁止,17禁止右轉,,304546.01,2764920.4,121.5403372,24.99128009
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304568.88,2765024.43,121.5405679,24.99221848
北市文山區溪口街2號,往北,禁止,22禁止迴車,,304484,2764784.97,121.5397176,24.99005968
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304534.55,2764942.7,121.5402246,24.99148187
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304497.91,2764826.76,121.5398571,24.9904365
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304563.73,2765025.22,121.5405169,24.99222578
北市文山區溪口街2號,往北,禁止,04禁止大貨車及聯結車進入,,304545.88,2765021.38,121.5403399,24.99219174
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304484.72,2764807.32,121.5397257,24.99026146
北市文山區溪口街2號,往北,禁止,18禁止左轉,,304621.01,2765221.92,121.5410921,24.99399955
北市文山區溪口街2號,往北,禁止,17禁止右轉,,304580.04,2765008.32,121.5406778,24.99207262
北市文山區溪口街2號,往北,禁止,17禁止右轉,,304563,2765005.56,121.5405089,24.99204831
北市文山區羅斯福路六段北新橋,往北,禁止,22禁止迴車,,304510.65,2764438.15,121.5399679,24.98692766
北市文山區羅斯福路六段北新橋,往北,禁止,17禁止右轉,,304484.1,2764602.24,121.5397115,24.98841002
北市文山區羅斯福路六段北新橋,往北,禁止,17禁止右轉,,304490.64,2764595.39,121.5397759,24.98834795
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301454.06,2771160.93,121.5099418,25.04772769
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301374.88,2770786.77,121.5091431,25.04435246
北市萬華區中華路一段4號,往北,禁止,19禁止左右轉,,301413.65,2771098.93,121.509539,25.04716933
北市萬華區中華路一段4號,往北,禁止,18禁止左轉,,301441.18,2771163.17,121.5098142,25.04774837
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301373.38,2770860.38,121.509131,25.04501707
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301398.04,2770960.47,121.5093791,25.04591982
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301383.29,2770888.27,121.5092303,25.04526857
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301399.97,2770986.58,121.5093993,25.04615552
北市萬華區中華路一段4號,往北,禁止,18禁止左轉,,301381.94,2770888.4,121.5092169,25.04526979
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301354.3,2770860.58,121.5089419,25.0450195
北市萬華區中華路一段4號,往北,禁止,01禁止任何車輛進入,,301427.24,2770968.25,121.5096688,25.04598907
北市萬華區中華路一段4號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,301469.64,2771124.2,121.5100949,25.04739559
北市萬華區中華路一段4號,往北,禁止,19禁止左右轉,,301428.02,2771095.08,121.5096813,25.04713406
北市萬華區中華路一段4號,往北,禁止,17禁止右轉,,301351.04,2770791.39,121.5089071,25.04439498
北市萬華區中華路一段4號,往北,禁止,19禁止左右轉,,301356.46,2770790.47,121.5089607,25.04438648
北市萬華區中華路一段4號,往北,禁止,19禁止左右轉,,301414.87,2771071.96,121.5095501,25.04692583
北市萬華區中華路一段4號,往北,禁止,18禁止左轉,,301391.41,2770959.9,121.5093134,25.04591496
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301343.84,2770763.91,121.5088347,25.04414712
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301295.58,2770568.98,121.5083492,25.04238898
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301253.39,2770379.32,121.5079241,25.0406782
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301327.04,2770767.48,121.5086684,25.04417992
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301284.79,2770524.39,121.5082406,25.0419868
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301299.37,2770568.19,121.5083867,25.04238169
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301281.81,2770524.78,121.508211,25.04199045
北市萬華區中華路一段102號,往北,禁止,18禁止左轉,,301251.5,2770379.18,121.5079053,25.04067698
北市萬華區中華路一段102號,往北,禁止,01禁止任何車輛進入,,301387.25,2770771.07,121.5092652,25.0442103
北市萬華區中華路一段102號,往北,禁止,18禁止左轉,,301325.23,2770529.39,121.5086415,25.04203054
北市萬華區中華路一段102號,往北,禁止,18禁止左轉,,301255.13,2770564.12,121.5079482,25.04234645
北市萬華區中華路一段102號,往北,禁止,17禁止右轉,,301244.19,2770379.83,121.5078329,25.04068306
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301219.1,2770120.06,121.5075746,25.03833874
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301240.35,2770342.62,121.5077934,25.04034724
北市萬華區中華路一段174-185號,往北,禁止,18禁止左轉,,301214.19,2770236.87,121.5075302,25.03939348
北市萬華區中華路一段174-185號,往北,禁止,18禁止左轉,,301233.03,2770343.94,121.5077209,25.04035941
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301188.02,2770204.3,121.5072698,25.03910029
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301177.86,2770205.47,121.507169,25.03911124
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301234.92,2770343.4,121.5077397,25.04035454
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301212.29,2770237.14,121.5075114,25.03939591
北市萬華區中華路一段174-185號,往北,禁止,17禁止右轉,,301146.08,2770042.31,121.5068481,25.03763922
北市萬華區中華路一段174-185號,往北,禁止,18禁止左轉,,301154.49,2770040.99,121.5069314,25.03762706
北市萬華區中華路一段212號,往北,禁止,19禁止左右轉,,300954.5,2769638.13,121.5049347,25.03399681
北市萬華區中華路一段212號,往北,禁止,17禁止右轉,,300967.67,2769667.15,121.5050663,25.03425837
北市萬華區中華路一段212號,往北,禁止,18禁止左轉,,300951.24,2769642.16,121.5049025,25.0340333
北市萬華區中華路一段212號,往北,禁止,01禁止任何車輛進入,,301189.17,2770005.27,121.5072738,25.03730345
北市萬華區中華路一段212號,往北,禁止,01禁止任何車輛進入,,300952.25,2769661.71,121.5049133,25.03420971
北市萬華區和平西路三段30巷23弄5號,往北,禁止,18禁止左轉,,300507.22,2769543.89,121.500499,25.033161
北市萬華區和平西路三段30巷23弄5號,往北,禁止,19禁止左右轉,,300914.59,2769617.18,121.5045384,25.03380902
北市萬華區和平西路三段30巷23弄5號,往北,禁止,18禁止左轉,,300911.52,2769622.22,121.5045082,25.03385465
北市萬華區大理街160巷26弄10號,往北,禁止,17禁止右轉,,299879.39,2769361.12,121.4942712,25.0315318
北市萬華區大理街160巷26弄10號,往北,禁止,18禁止左轉,,299782.99,2769243.24,121.4933117,25.03047076
北市萬華區大理街160巷26弄10號,往北,禁止,22禁止迴車,G,299915.17,2769375.41,121.4946263,25.03165958
北市萬華區大理街160巷26弄10號,往北,禁止,19禁止左右轉,,299757.17,2769214.34,121.4930548,25.03021063
北市萬華區大理街160巷26弄10號,往北,禁止,03禁止機踏車進入,,299736.64,2769198.59,121.4928508,25.03006916
北市萬華區大理街160巷26弄10號,往北,禁止,19禁止左右轉,,299811.14,2769258.51,121.4935912,25.03060767
北市萬華區大理街160巷26弄10號,往北,禁止,04禁止大貨車及聯結車進入,,299741.24,2769193.55,121.4928962,25.03002352
北市萬華區大理街160巷26弄10號,往北,禁止,18禁止左轉,,299790.46,2769215.47,121.4933847,25.03021976
